v 0.000000 0.000000 0.289373
v 0.734214 0.000000 0.000000
v 0.000000 0.410420 0.000000
v -0.820246 0.000000 0.000000
v 0.000000 -0.439140 0.000000
v 0.000000 0.000000 -0.375206
v -0.649853 -0.347915 0.000000
v -0.715136 0.357827 0.000000
v -0.587547 0.000000 -0.268762
v -0.489065 0.244710 -0.256594
v -0.737241 0.000000 0.260090
v 0.542565 -0.324513 0.000000
v -0.606586 0.303513 0.245449
v 0.578094 0.323150 0.000000
v -0.462346 -0.247529 -0.266945
v 0.643596 0.000000 -0.328897
v -0.549801 -0.294350 0.244821
v 0.726789 0.000000 0.286446
v 0.454241 0.253918 -0.294821
v -0.417327 0.000000 0.311032
v 0.444108 -0.265625 -0.307119
v 0.479019 0.000000 0.379517
v 0.568188 0.317613 0.284415
v -0.381288 0.409605 0.000000
v 0.538179 -0.321890 0.287034
v -0.321101 0.160667 0.283112
v -0.330082 0.388496 0.133564
v -0.387305 -0.469077 0.000000
v 0.339331 0.189684 0.342675
v 0.408686 0.000000 -0.447108
v 0.375167 0.480710 0.187795
v 0.324446 -0.194054 0.347492
v -0.280008 -0.149910 0.272060
v 0.331742 -0.469111 0.176932
v -0.341170 -0.455156 0.151920
v -0.311391 0.000000 -0.341293
v 0.321993 0.408592 0.000000
v 0.000000 -0.279963 -0.239203
v -0.278890 0.373589 -0.146323
v -0.270710 -0.402054 -0.156300
v 0.243225 -0.385979 -0.168200
v 0.244874 0.358134 -0.158933
v -0.249666 0.124924 -0.322532
v 0.000000 0.311578 -0.284845
v 0.307002 -0.432102 0.000000
v -0.239085 -0.128000 -0.332064
v 0.226852 -0.442729 0.242966
v 0.259126 0.458261 0.261679
v 0.139510 0.246723 0.296680
v 0.298855 0.167058 -0.440825
v 0.000000 -0.361183 0.238003
v 0.269809 -0.161375 -0.414532
v -0.165323 0.221459 -0.309157
v 0.695277 0.212540 0.249613
v 0.677400 -0.215180 0.251653
v 0.000000 0.339200 0.239158
v 0.127879 -0.249571 0.300086
v -0.202455 0.360071 0.178503
v 0.276597 0.000000 0.386233
v -0.178832 -0.376207 0.173756
v 0.178662 0.261297 -0.389711
v 0.632948 -0.173163 -0.175503
v 0.707462 -0.180864 0.159648
v 0.639148 0.169062 -0.172068
v -0.756683 0.207849 -0.156114
v -0.248560 -0.283583 -0.272108
v 0.731866 0.181244 0.160659
